STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,ord_brth,Birth order,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2014,,905,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2015,,921,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2016,,901,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2017,,768,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2018,,739,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2019,,685,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2020,,613,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2021,,551,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2022,,509,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EE,Estonia,2023,,484,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,,263523,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,,258935,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,,259526,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,,251008,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,,237029,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,,265741,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,260930,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,261361,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,252826,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,238840,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EFTA,European Free Trade Association,2020,,6241,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EFTA,European Free Trade Association,2021,,6185,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EFTA,European Free Trade Association,2022,,5807,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EFTA,European Free Trade Association,2023,,5503,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2014,,3551,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2015,,3357,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2016,,3315,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2017,,3144,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2018,,2946,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2019,,2837,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2020,,2891,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2021,,2726,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2022,,2437,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EL,Greece,2023,,2298,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2014,,12398,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2015,,11964,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2016,,11852,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2017,,11109,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2018,,10420,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2019,,10303,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2020,,9687,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2021,,8901,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2022,,9177,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,ES,Spain,2023,,9249,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2014,,259826,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2015,,255243,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2016,,255903,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2017,,247412,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2018,,233908,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,,220497,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,,216379,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,,217523,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,,210811,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,,199439,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,,190609,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,,182790,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,,176447,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,,168644,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,,159081,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,,262044,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,,257238,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,,257738,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,,249230,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,,235719,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2014,,3104,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2015,,3009,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2016,,2858,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2017,,2649,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2018,,2513,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2019,,2338,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2020,,2271,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2021,,2279,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2022,,1997,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FI,Finland,2023,,1837,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2014,,47095,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2015,,45046,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2016,,43329,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2017,,41286,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2018,,39824,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2019,,37788,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2020,,36145,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2021,,35851,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2022,,35791,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,FR,France,2023,,32918,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2014,,3719,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2015,,3626,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2016,,3792,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2017,,3898,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2018,,3593,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2019,,3013,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2020,,2653,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2021,,2789,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2022,,2489,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,GE,Georgia,2023,,2334,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2014,,2218,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2015,,1995,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2016,,1835,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2017,,1818,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2018,,1811,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2019,,1738,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2020,,1711,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2021,,1757,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2022,,1689,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HR,Croatia,2023,,1664,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2014,,4073,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2015,,3964,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2016,,4255,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2017,,4527,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2018,,4367,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2019,,4306,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2020,,4574,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2021,,4567,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2022,,4609,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,HU,Hungary,2023,,4175,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2014,,2232,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2015,,2065,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2016,,1908,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2017,,1802,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2018,,1778,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2019,,1731,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2020,,1521,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2021,,1547,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2022,,1419,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IE,Ireland,2023,,1442,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IS,Iceland,2014,,276,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IS,Iceland,2015,,277,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y26,26 years,TOTAL,Total,IS,Iceland,2016,,259,,,,,
