country,year,age_group_5,deaths,population
Greece,2012,80-84,24938,354627
Greece,2012,85+,40251,249347
Greece,2013,0-4,403,543685
Greece,2013,10-14,55,535872
Greece,2013,15-19,128,546182
Greece,2013,20-24,263,617353
Greece,2013,25-29,304,669605
Greece,2013,30-34,507,816253
Greece,2013,35-39,636,826930
Greece,2013,40-44,1026,843884
Greece,2013,45-49,1719,790197
Greece,2013,5-9,53,536061
Greece,2013,50-54,2586,747107
Greece,2013,55-59,3821,685822
Greece,2013,60-64,5069,636908
Greece,2013,65-69,7099,577494
Greece,2013,70-74,9105,509343
Greece,2013,75-79,16133,492939
Greece,2013,80-84,23299,363615
Greece,2013,85+,39588,264365
Greece,2014,0-4,420,524284
Greece,2014,10-14,52,533750
Greece,2014,15-19,155,544020
Greece,2014,20-24,255,592862
Greece,2014,25-29,284,634151
Greece,2014,30-34,446,788252
Greece,2014,35-39,633,821030
Greece,2014,40-44,984,828778
Greece,2014,45-49,1720,804167
Greece,2014,5-9,40,542070
Greece,2014,50-54,2571,743459
Greece,2014,55-59,3780,697196
Greece,2014,60-64,5123,634261
Greece,2014,65-69,7204,597042
Greece,2014,70-74,8743,491849
Greece,2014,75-79,15576,494181
Greece,2014,80-84,23050,371407
Greece,2014,85+,42704,284048
Greece,2015,0-4,412,499441
Greece,2015,10-14,55,529979
Greece,2015,15-19,148,537646
Greece,2015,20-24,223,575134
Greece,2015,25-29,280,611122
Greece,2015,30-34,446,751565
Greece,2015,35-39,641,814165
Greece,2015,40-44,969,819569
Greece,2015,45-49,1697,817301
Greece,2015,5-9,32,548498
Greece,2015,50-54,2485,739833
Greece,2015,55-59,3951,707641
Greece,2015,60-64,5197,637051
Greece,2015,65-69,7590,608308
Greece,2015,70-74,8978,486907
Greece,2015,75-79,15774,492889
Greece,2015,80-84,24364,377776
Greece,2015,85+,47941,303193
Greece,2016,0-4,462,479949
Greece,2016,10-14,48,527579
Greece,2016,15-19,133,534745
Greece,2016,20-24,226,558125
Greece,2016,25-29,265,593655
Greece,2016,30-34,412,708152
Greece,2016,35-39,621,807863
Greece,2016,40-44,981,809810
Greece,2016,45-49,1659,824606
Greece,2016,5-9,58,549235
Greece,2016,50-54,2573,739995
Greece,2016,55-59,3848,712322
Greece,2016,60-64,5318,644859
Greece,2016,65-69,7205,610656
Greece,2016,70-74,9054,497146
Greece,2016,75-79,14972,484040
Greece,2016,80-84,23441,382185
Greece,2016,85+,47512,318826
Greece,2017,0-4,359,475559
Greece,2017,10-14,53,532090
Greece,2017,15-19,140,538027
Greece,2017,20-24,223,551499
Greece,2017,25-29,258,586211
Greece,2017,30-34,350,671552
Greece,2017,35-39,573,797374
Greece,2017,40-44,913,807139
Greece,2017,45-49,1545,825444
Greece,2017,5-9,61,547020
Greece,2017,50-54,2587,748206
Greece,2017,55-59,3896,715104
Greece,2017,60-64,5433,653227
Greece,2017,65-69,7301,610017
Greece,2017,70-74,9899,517499
Greece,2017,75-79,14440,468764
Greece,2017,80-84,23914,387417
Greece,2017,85+,52556,336044
Greece,2018,0-4,351,470290
Greece,2018,10-14,58,534492
Greece,2018,15-19,125,541581
Greece,2018,20-24,219,547434
Greece,2018,25-29,216,583759
Greece,2018,30-34,355,632976
Greece,2018,35-39,626,785829
Greece,2018,40-44,899,802440
Greece,2018,45-49,1508,816889
Greece,2018,5-9,42,541885
Greece,2018,50-54,2531,764422
Greece,2018,55-59,3811,719441
Greece,2018,60-64,5327,659565
Greece,2018,65-69,6954,608739
Greece,2018,70-74,10166,539234
Greece,2018,75-79,13090,451318
Greece,2018,80-84,22688,391088
Greece,2018,85+,51330,349783
Greece,2019,0-4,382,466676
Greece,2019,10-14,45,542366
Greece,2019,15-19,118,546137
Greece,2019,20-24,212,552322
Greece,2019,25-29,256,568972
Greece,2019,30-34,335,609715
Greece,2019,35-39,550,766170
Greece,2019,40-44,941,802186
Greece,2019,45-49,1476,806053
Greece,2019,5-9,33,528033
Greece,2019,50-54,2645,782207
Greece,2019,55-59,3770,718583
Greece,2019,60-64,5426,671906
Greece,2019,65-69,7100,606852
Greece,2019,70-74,10376,557393
Greece,2019,75-79,12963,438594
Greece,2019,80-84,22776,394625
Greece,2019,85+,55561,365809
Greece,2020,0-4,324,461955
Greece,2020,10-14,36,553606
Greece,2020,15-19,119,549705
Greece,2020,20-24,209,559606
Greece,2020,25-29,243,564676
Greece,2020,30-34,328,596438
Greece,2020,35-39,546,736795
Greece,2020,40-44,947,799789
Greece,2020,45-49,1544,799716
Greece,2020,5-9,33,511958
Greece,2020,50-54,2620,797821
Greece,2020,55-59,3896,717651
Greece,2020,60-64,5701,682649
Greece,2020,65-69,7881,609002
Greece,2020,70-74,10974,568279
Greece,2020,75-79,13633,435679
Greece,2020,80-84,23309,395824
Greece,2020,85+,58704,377416
Greece,2021,0-4,350,453966
Greece,2021,10-14,42,557130
Greece,2021,15-19,114,548300
Greece,2021,20-24,211,563050
Greece,2021,25-29,263,557873
Greece,2021,30-34,364,586014
Greece,2021,35-39,587,699931
Greece,2021,40-44,1102,797084
Greece,2021,45-49,1796,792873
Greece,2021,5-9,36,499640
Greece,2021,50-54,3032,807051
Greece,2021,55-59,4465,720269
Greece,2021,60-64,6713,687595
Greece,2021,65-69,8976,615308
Greece,2021,70-74,12417,570239
Greece,2021,75-79,15402,446605
Greece,2021,80-84,24280,389016
Greece,2021,85+,63773,386688
Greece,2022,0-4,282,426188
Greece,2022,10-14,42,538846
Greece,2022,15-19,123,531926
Greece,2022,20-24,199,518710
Greece,2022,25-29,231,529920
Greece,2022,30-34,295,565198
Greece,2022,35-39,540,678608
Greece,2022,40-44,965,791583
Greece,2022,45-49,1543,801593
Greece,2022,5-9,28,463952
Greece,2022,50-54,2597,805307
Greece,2022,55-59,3937,738220
Greece,2022,60-64,5940,696578
Greece,2022,65-69,8176,625187
Greece,2022,70-74,11045,551383
Greece,2022,75-79,15617,442500
Greece,2022,80-84,22708,365005
Greece,2022,85+,65653,389078
Greece,2023,0-4,294,403856
Greece,2023,10-14,33,528999
Greece,2023,15-19,140,535058
Greece,2023,20-24,197,522858
Greece,2023,25-29,231,522867
Greece,2023,30-34,290,558937
Greece,2023,35-39,470,647675
Greece,2023,40-44,893,781743
Greece,2023,45-49,1385,802120
Greece,2023,5-9,25,455282
Greece,2023,50-54,2370,797374
Greece,2023,55-59,3793,759172
Greece,2023,60-64,5351,700950
Greece,2023,65-69,7594,635773
Greece,2023,70-74,10072,548684
Greece,2023,75-79,15268,473187
Greece,2023,80-84,19500,346986
Greece,2023,85+,59263,392461
Hungary,2011,0-4,523,482504
Hungary,2011,10-14,60,492790
Hungary,2011,15-19,199,589001
Hungary,2011,20-24,288,642678
Hungary,2011,25-29,333,684981
Hungary,2011,30-34,563,821901
Hungary,2011,35-39,930,789082
Hungary,2011,40-44,1704,697787
Hungary,2011,45-49,2973,593811
Hungary,2011,5-9,47,481916
Hungary,2011,50-54,5806,670216
Hungary,2011,55-59,9863,751031
Hungary,2011,60-64,11319,616889
Hungary,2011,65-69,12131,513370
Hungary,2011,70-74,14426,417170
Hungary,2011,75-79,18124,334896
Hungary,2011,80-84,20988,235940
Hungary,2011,85+,28509,169759
Hungary,2012,0-4,509,471079
Hungary,2012,10-14,78,486454
Hungary,2012,15-19,160,588428
Hungary,2012,20-24,286,625648
Hungary,2012,25-29,334,615468
Hungary,2012,30-34,533,757549
Hungary,2012,35-39,910,822767
Hungary,2012,40-44,1654,717470
Hungary,2012,45-49,2830,603388
Hungary,2012,5-9,48,482757
Hungary,2012,50-54,5269,648036
Hungary,2012,55-59,9645,780868
Hungary,2012,60-64,11383,656099
Hungary,2012,65-69,12330,522346
Hungary,2012,70-74,14529,425318
Hungary,2012,75-79,17593,329942
Hungary,2012,80-84,21387,232802
Hungary,2012,85+,29953,165506
Hungary,2013,0-4,516,460362
Hungary,2013,10-14,61,483778
Hungary,2013,15-19,160,563935
Hungary,2013,20-24,240,626591
Hungary,2013,25-29,308,609941
Hungary,2013,30-34,440,717258
Hungary,2013,35-39,949,846042
Hungary,2013,40-44,1434,723272
Hungary,2013,45-49,2716,626083
Hungary,2013,5-9,40,483999
Hungary,2013,50-54,4739,622349
Hungary,2013,55-59,9038,772352
Hungary,2013,60-64,11310,661862
Hungary,2013,65-69,12114,529080
Hungary,2013,70-74,14112,437287
Hungary,2013,75-79,17259,328068
Hungary,2013,80-84,20925,234904
Hungary,2013,85+,30316,168087
Hungary,2014,0-4,492,449731
Hungary,2014,10-14,59,482317
Hungary,2014,15-19,139,539327
Hungary,2014,20-24,249,622036
Hungary,2014,25-29,302,610136
Hungary,2014,30-34,446,676786
Hungary,2014,35-39,912,857552
Hungary,2014,40-44,1507,724102
Hungary,2014,45-49,2573,651011
Hungary,2014,5-9,46,488061
Hungary,2014,50-54,4531,604133
Hungary,2014,55-59,8619,743540
Hungary,2014,60-64,11767,678159
Hungary,2014,65-69,12364,542724
Hungary,2014,70-74,14655,444808
Hungary,2014,75-79,16675,328563
Hungary,2014,80-84,20583,235608
Hungary,2014,85+,30375,171623
Hungary,2015,0-4,475,445685
Hungary,2015,10-14,49,484370
Hungary,2015,15-19,146,515454
Hungary,2015,20-24,260,615244
Hungary,2015,25-29,340,612988
Hungary,2015,30-34,437,641685
Hungary,2015,35-39,906,835484
Hungary,2015,40-44,1426,752848
Hungary,2015,45-49,2586,675294
Hungary,2015,5-9,61,489245
Hungary,2015,50-54,4400,593840
Hungary,2015,55-59,8159,695603
Hungary,2015,60-64,12390,706719
Hungary,2015,65-69,13038,549994
Hungary,2015,70-74,15039,459262
Hungary,2015,75-79,17510,331302
Hungary,2015,80-84,21342,235384
Hungary,2015,85+,33011,175457
Hungary,2016,0-4,442,449080
Hungary,2016,10-14,63,485872
Hungary,2016,15-19,145,498390
Hungary,2016,20-24,233,601407
Hungary,2016,25-29,294,614898
Hungary,2016,30-34,412,623143
Hungary,2016,35-39,817,795573
Hungary,2016,40-44,1409,790715
Hungary,2016,45-49,2538,697476
Hungary,2016,5-9,38,480675
Hungary,2016,50-54,4090,586325
Hungary,2016,55-59,7484,653899
Hungary,2016,60-64,12342,723062
Hungary,2016,65-69,13609,574929
Hungary,2016,70-74,14617,454861
Hungary,2016,75-79,17003,338525
Hungary,2016,80-84,19848,232250
Hungary,2016,85+,31714,178572
Hungary,2017,0-4,401,455101
Hungary,2017,10-14,71,490239
Hungary,2017,15-19,135,486718
Hungary,2017,20-24,214,581098
Hungary,2017,25-29,311,618333
Hungary,2017,30-34,478,608759
Hungary,2017,35-39,828,755395
Hungary,2017,40-44,1363,820428
Hungary,2017,45-49,2621,711739
Hungary,2017,5-9,60,466649
Hungary,2017,50-54,4094,588523
Hungary,2017,55-59,7022,619129
Hungary,2017,60-64,12656,729236
Hungary,2017,65-69,14317,594774
Hungary,2017,70-74,15056,454549
Hungary,2017,75-79,17901,345245
Hungary,2017,80-84,20416,231631
Hungary,2017,85+,33933,182311
Hungary,2018,0-4,377,457939
Hungary,2018,10-14,38,491200
Hungary,2018,15-19,133,483536
Hungary,2018,20-24,243,561510
Hungary,2018,25-29,312,622104
Hungary,2018,30-34,453,605273
Hungary,2018,35-39,753,716660
Hungary,2018,40-44,1548,843206
Hungary,2018,45-49,2448,717333
Hungary,2018,5-9,27,459807
Hungary,2018,50-54,4080,610787
Hungary,2018,55-59,6735,594819
Hungary,2018,60-64,12480,719719
Hungary,2018,65-69,14495,599015
Hungary,2018,70-74,15211,460191
Hungary,2018,75-79,17824,355336
Hungary,2018,80-84,20130,230497
Hungary,2018,85+,33960,184723
Hungary,2019,0-4,403,459677
Hungary,2019,10-14,61,496189
Hungary,2019,15-19,123,481934
Hungary,2019,20-24,212,543449
Hungary,2019,25-29,309,624335
Hungary,2019,30-34,419,610072
Hungary,2019,35-39,710,681472
Hungary,2019,40-44,1485,857908
Hungary,2019,45-49,2361,720708
Hungary,2019,5-9,53,450001
Hungary,2019,50-54,4000,637237
Hungary,2019,55-59,6387,579297
Hungary,2019,60-64,11494,692529
Hungary,2019,65-69,14836,613448
Hungary,2019,70-74,15133,471995
Hungary,2019,75-79,18216,361122
Hungary,2019,80-84,19662,231697
Hungary,2019,85+,34028,187202
Hungary,2020,0-4,380,457481
Hungary,2020,10-14,37,498129
Hungary,2020,15-19,119,482994
Hungary,2020,20-24,235,522134
Hungary,2020,25-29,332,624112
Hungary,2020,30-34,445,618033
Hungary,2020,35-39,739,651513
Hungary,2020,40-44,1492,839267
Hungary,2020,45-49,2546,750989
Hungary,2020,5-9,41,446806
Hungary,2020,50-54,4343,662775
Hungary,2020,55-59,6483,570824
Hungary,2020,60-64,11530,648897
Hungary,2020,65-69,16743,639639
Hungary,2020,70-74,17271,478877
Hungary,2020,75-79,20313,373639
Hungary,2020,80-84,21719,234754
Hungary,2020,85+,36558,188513
Hungary,2021,0-4,364,459837
Hungary,2021,10-14,39,490515
Hungary,2021,15-19,148,483064
Hungary,2021,20-24,259,503613
Hungary,2021,25-29,399,614934
Hungary,2021,30-34,582,620204
Hungary,2021,35-39,899,632866
Hungary,2021,40-44,1788,800233
Hungary,2021,45-49,3178,787485
Hungary,2021,5-9,43,448599
Hungary,2021,50-54,5281,684573
Hungary,2021,55-59,7599,564634
Hungary,2021,60-64,12742,610920
Hungary,2021,65-69,19488,653326
Hungary,2021,70-74,20560,499281
Hungary,2021,75-79,21993,368507
Hungary,2021,80-84,23548,239939
Hungary,2021,85+,37221,188931
Hungary,2022,0-4,378,459180
Hungary,2022,10-14,50,477539
Hungary,2022,15-19,130,488259
Hungary,2022,20-24,216,492954
Hungary,2022,25-29,288,598605
Hungary,2022,30-34,466,626474
Hungary,2022,35-39,758,621461
Hungary,2022,40-44,1338,762606
Hungary,2022,45-49,2659,818894
Hungary,2022,5-9,55,455746
Hungary,2022,50-54,4261,699893
Hungary,2022,55-59,6172,567130
Hungary,2022,60-64,9984,577825
Hungary,2022,65-69,16569,655592
Hungary,2022,70-74,17918,512903
Hungary,2022,75-79,19249,365309
Hungary,2022,80-84,21266,241955
Hungary,2022,85+,35066,188078
Hungary,2023,0-4,332,463203
Hungary,2023,10-14,51,462281
Hungary,2023,15-19,114,487900
Hungary,2023,20-24,210,516833
Hungary,2023,25-29,316,568072
Hungary,2023,30-34,433,619634
Hungary,2023,35-39,726,619773
Hungary,2023,40-44,1215,720906
Hungary,2023,45-49,2441,843953
Hungary,2023,5-9,49,467571
Hungary,2023,50-54,3862,708095
Hungary,2023,55-59,5716,592451
Hungary,2023,60-64,9006,557540
Hungary,2023,65-69,15738,651120
Hungary,2023,70-74,17374,516114
Hungary,2023,75-79,18203,371166
Hungary,2023,80-84,20236,250841
Hungary,2023,85+,32817,182291
Iceland,2011,0-4,7,23596
Iceland,2011,10-14,4,21802
Iceland,2011,15-19,6,23251
Iceland,2011,20-24,9,23580
Iceland,2011,25-29,11,23200
Iceland,2011,30-34,8,22573
Iceland,2011,35-39,13,21827
Iceland,2011,40-44,20,20694
Iceland,2011,45-49,34,21922
Iceland,2011,5-9,4,21194
Iceland,2011,50-54,44,21387
Iceland,2011,55-59,69,18543
Iceland,2011,60-64,105,15710
Iceland,2011,65-69,129,11912
Iceland,2011,70-74,160,8605
Iceland,2011,75-79,272,7677
Iceland,2011,80-84,353,6081
Iceland,2011,85+,738,4898
Iceland,2012,0-4,7,23488
Iceland,2012,10-14,2,21434
Iceland,2012,15-19,2,23187
Iceland,2012,20-24,7,23999
Iceland,2012,25-29,11,22493
Iceland,2012,30-34,16,22576
Iceland,2012,35-39,14,21788
Iceland,2012,40-44,29,20206
Iceland,2012,45-49,21,22057
Iceland,2012,5-9,1,21361
Iceland,2012,50-54,43,21308
Iceland,2012,55-59,74,19116
Iceland,2012,60-64,117,16240
Iceland,2012,65-69,156,12620
Iceland,2012,70-74,124,8768
Iceland,2012,75-79,213,7599
Iceland,2012,80-84,384,6191
Iceland,2012,85+,734,5144
Iceland,2013,0-4,11,23471
Iceland,2013,10-14,2,21164
Iceland,2013,15-19,4,22803
Iceland,2013,20-24,11,24367
Iceland,2013,25-29,8,22260
Iceland,2013,30-34,19,23031
Iceland,2013,35-39,13,21256
Iceland,2013,40-44,20,20534
Iceland,2013,45-49,34,21717
Iceland,2013,5-9,2,21831
Iceland,2013,50-54,52,21425
Iceland,2013,55-59,71,19652
Iceland,2013,60-64,103,16669
Iceland,2013,65-69,156,13200
Iceland,2013,70-74,178,9234
Iceland,2013,75-79,247,7597
Iceland,2013,80-84,386,6270
Iceland,2013,85+,837,5376
Iceland,2014,0-4,10,23153
Iceland,2014,10-14,0,21176
Iceland,2014,15-19,7,22445
Iceland,2014,20-24,10,24754
Iceland,2014,25-29,8,22751
Iceland,2014,30-34,14,23482
Iceland,2014,35-39,15,21220
Iceland,2014,40-44,19,21038
Iceland,2014,45-49,22,21329
Iceland,2014,5-9,2,22480
Iceland,2014,50-54,57,21598
Iceland,2014,55-59,90,20062
Iceland,2014,60-64,108,17141
Iceland,2014,65-69,138,13870
Iceland,2014,70-74,161,9781
Iceland,2014,75-79,235,7574
Iceland,2014,80-84,354,6262
Iceland,2014,85+,799,5555
Iceland,2015,0-4,13,22679
Iceland,2015,10-14,3,21325
Iceland,2015,15-19,9,22110
Iceland,2015,20-24,6,25039
Iceland,2015,25-29,10,23234
Iceland,2015,30-34,13,23369
Iceland,2015,35-39,15,21781
Iceland,2015,40-44,27,21222
Iceland,2015,45-49,27,20978
Iceland,2015,5-9,1,22998
Iceland,2015,50-54,53,21605
Iceland,2015,55-59,86,20626
Iceland,2015,60-64,87,17593
Iceland,2015,65-69,151,14487
Iceland,2015,70-74,195,10378
Iceland,2015,75-79,206,7624
Iceland,2015,80-84,387,6275
Iceland,2015,85+,889,5777
Iceland,2016,0-4,8,21845
Iceland,2016,10-14,1,21287
Iceland,2016,15-19,8,22121
Iceland,2016,20-24,9,24886
Iceland,2016,25-29,13,24370
Iceland,2016,30-34,17,23109
Iceland,2016,35-39,19,22431
Iceland,2016,40-44,16,21721
Iceland,2016,45-49,28,20567
Iceland,2016,5-9,1,23408
Iceland,2016,50-54,41,21649
Iceland,2016,55-59,84,21030
Iceland,2016,60-64,107,18032
Iceland,2016,65-69,161,15045
Iceland,2016,70-74,237,11151
Iceland,2016,75-79,251,7718
Iceland,2016,80-84,355,6153
Iceland,2016,85+,953,6006
Iceland,2017,0-4,14,21497
Iceland,2017,10-14,3,21713
Iceland,2017,15-19,5,21943
Iceland,2017,20-24,10,25186
Iceland,2017,25-29,12,25701
Iceland,2017,30-34,22,23341
Iceland,2017,35-39,23,23178
Iceland,2017,40-44,14,22297
Iceland,2017,45-49,27,20547
Iceland,2017,5-9,2,23606
Iceland,2017,50-54,55,22083
Iceland,2017,55-59,84,21159
Iceland,2017,60-64,96,18657
Iceland,2017,65-69,141,15567
Iceland,2017,70-74,202,11774
Iceland,2017,75-79,250,7829
Iceland,2017,80-84,390,6124
Iceland,2017,85+,888,6147
Iceland,2018,0-4,10,21272
Iceland,2018,10-14,0,22300
Iceland,2018,15-19,9,21925
Iceland,2018,20-24,9,25721
Iceland,2018,25-29,14,27931
Iceland,2018,30-34,22,24560
Iceland,2018,35-39,25,24595
Iceland,2018,40-44,22,22622
Iceland,2018,45-49,29,21602
Iceland,2018,5-9,0,23835
Iceland,2018,50-54,44,22221
Iceland,2018,55-59,87,21532
Iceland,2018,60-64,113,19351
Iceland,2018,65-69,138,16027
Iceland,2018,70-74,197,12366
Iceland,2018,75-79,261,8209
Iceland,2018,80-84,354,6086
Iceland,2018,85+,920,6295
Iceland,2019,0-4,6,21228
Iceland,2019,10-14,0,22969
Iceland,2019,15-19,4,21945
Iceland,2019,20-24,7,25913
Iceland,2019,25-29,16,29571
Iceland,2019,30-34,18,25989
Iceland,2019,35-39,18,25661
Iceland,2019,40-44,30,23043
Iceland,2019,45-49,30,22554
Iceland,2019,5-9,0,23620
Iceland,2019,50-54,50,22090
Iceland,2019,55-59,90,21837
Iceland,2019,60-64,121,19832
Iceland,2019,65-69,154,16545
Iceland,2019,70-74,199,13014
Iceland,2019,75-79,235,8702
Iceland,2019,80-84,351,6082
Iceland,2019,85+,946,6396
Iceland,2020,0-4,14,21362
Iceland,2020,10-14,4,23630
Iceland,2020,15-19,4,22243
Iceland,2020,20-24,9,25770
Iceland,2020,25-29,13,30567
Iceland,2020,30-34,14,27388
Iceland,2020,35-39,26,26073
Iceland,2020,40-44,34,24011
Iceland,2020,45-49,30,22965
Iceland,2020,5-9,1,23227
Iceland,2020,50-54,52,22027
Iceland,2020,55-59,83,21965
Iceland,2020,60-64,117,20433
Iceland,2020,65-69,168,16981
Iceland,2020,70-74,191,13617
Iceland,2020,75-79,277,9273
Iceland,2020,80-84,345,6138
Iceland,2020,85+,922,6464
Iceland,2021,0-4,19,21827
Iceland,2021,10-14,3,24339
Iceland,2021,15-19,6,22303
Iceland,2021,20-24,8,25466
Iceland,2021,25-29,20,30221
Iceland,2021,30-34,19,28724
Iceland,2021,35-39,15,26066
Iceland,2021,40-44,30,24616
Iceland,2021,45-49,37,23513
Iceland,2021,5-9,0,22823
Iceland,2021,50-54,35,21713
Iceland,2021,55-59,91,21958
Iceland,2021,60-64,116,20864
Iceland,2021,65-69,162,17415
Iceland,2021,70-74,214,14168
Iceland,2021,75-79,300,9981
Iceland,2021,80-84,298,6245
Iceland,2021,85+,960,6550
Iceland,2022,0-4,10,22623
Iceland,2022,10-14,2,24651
Iceland,2022,15-19,4,22865
Iceland,2022,20-24,7,25748
Iceland,2022,25-29,13,30501
Iceland,2022,30-34,21,30158
Iceland,2022,35-39,26,26377
Iceland,2022,40-44,28,25310
Iceland,2022,45-49,44,24092
Iceland,2022,5-9,1,22529
Iceland,2022,50-54,52,21665
Iceland,2022,55-59,71,22407
Iceland,2022,60-64,141,20955
Iceland,2022,65-69,182,17984
Iceland,2022,70-74,252,14718
Iceland,2022,75-79,362,10576
Iceland,2022,80-84,404,6434
Iceland,2022,85+,1073,6655
Iceland,2023,0-4,16,23039
Iceland,2023,10-14,2,25066
Iceland,2023,15-19,5,23789
Iceland,2023,20-24,17,26512
Iceland,2023,25-29,18,31291
Iceland,2023,30-34,17,32175
Iceland,2023,35-39,21,27487
Iceland,2023,40-44,45,26749
Iceland,2023,45-49,48,24434
Iceland,2023,5-9,1,22402
Iceland,2023,50-54,62,22606
Iceland,2023,55-59,74,22629
Iceland,2023,60-64,141,21287
Iceland,2023,65-69,166,18699
Iceland,2023,70-74,230,15123
